video_url,video_title,publish_date,brazilian_state,text_origin,corrected_transcription,specific_contexts,punchlines,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,joke_explanation
https://www.youtube.com/shorts/r9nirSIhNRY?feature=share,E essa publi Júnior Chico??? Hahaha #short,"Jun 27, 2022",Pernambuco,Stand-up,"Mas eu imaginava fazer uma propaganda, sabe? Tipo, eu aparecer assim, eu... Vocês já provaram Torcida camarão com pimenta? É igual camarão com pimenta de verdade. Pra demonstrar, eu vou chamar minha amiga Patrícia. Patrícia! Aí ela chega assim, ela mostra a mão, eu encho a mão dela de torcida, ela joga na boca, quando ela tá mastigando eu faço... Não é igual, ela... Igual o quê? Camarão com pimenta. Eu sou alérgica a camarão. Tá as luzes da ambulância, Patrícia sendo socorrida, a enfermeira gritando, a glote dela fechou! Aí corta, entra a vinheta. Torcida. Camarão com pimenta.",Torcida é uma marca brasileira de salgadinhos.,"Eu sou alérgica a camarão. Tá as luzes da ambulância, Patrícia sendo socorrida, a enfermeira gritando, a glote dela fechou! Aí corta, entra a vinheta. Torcida. Camarão com pimenta.",1,1,1,1,0,0,0,0,"O humorista imagina uma propaganda de salgadinho de camarão com pimenta em que uma pessoa alérgica a camarão experimenta o sabor, pois dessa forma ela ficaria muito vermelha a ponto de parecer mesmo um camarão. "
https://www.youtube.com/shorts/gbqFu9M38iw?feature=share,LA EM MINAS NE ? 😂😂😂 FLAVIO ANDRADE 😂😂,"Aug 17, 2022",Pernambuco,Stand-up,"Eu estranhei muito quando eu cheguei no caixa a primeira vez aqui em São Paulo. Porque aqui você tem que comprar a sacola, né? Cheguei com um carrinho cheio de compra. A moça: vai querer sacola, senhor? Se a senhora deixar eu levar o carro... Ela pegou o negocinho e foi. Eu falei: peraí, mas tem que pagar a sacola? Eu sou do Recife, lá no Recife não precisa pagar. Ela: lá no Recife, né? Aqui sim. Eu falei: tá ca porra. Toma essa coca aqui pra senhora arrotar depois que me engolir. Fui botando, fui botando. Aí do nada eu coloquei uma goiabada e um queijo mussarela em cima da goiabada juntos. Aí ela parou e falou: eita eu amo queijo com goiabada. É que eu sou mineira, né? Aí lá a gente usa muito a goiabada com queijo Minas. Aí eu: é, lá em Minas. Aplausos.",,"Se a senhora deixar eu levar o carro.; Ela, lá no Recife, né? Aqui sim.;  Toma essa coca aqui pra senhora arrotar depois que me engolir.; Aí eu, é, lá em Minas.",1,1,0,1,1,0,1,0,"O humorista conta que ficou surpreso ao descobrir que precisava pagar pela sacola no mercado em São Paulo. Quando comentou com a moça do caixa que em Recife não era assim, ela prontamente respondeu, de forma ríspida, que só lá mesmo, porque ali era desse jeito. Sentindo-se ofendido, ele ironiza, dizendo que quase ofereceu uma Coca para ela arrotar depois de tê-lo ""engolido"" com tanta rispidez. Mas a reviravolta vem quando, ao vê-lo guardando as compras, ela menciona que, de onde vem, Minas, é comum comer queijo com goiabada. Sem perder a chance, ele imediatamente rebate: que é só lá em Minas mesmo."
https://www.youtube.com/shorts/zY5c7ejH1SQ?feature=share,MARANHENSE NO BBB | CARLOS PULICO STAND UP COMEDY | #shorts #comédia,"Feb 2, 2023",Maranhão,Stand-up,"E aí agora vocês vão concordar comigo, pode até não assistir Big Brother, mas todo mundo já se imaginou um dia naquela casa. Eu imagino, sabia? Eu falo, ah pá, aquele telefone eu atendia na mesma hora, que no interior eu atendia orelhão correndo. Tu imagina, tu brigando: é o que minha parceira? Hum, tu tá com o diabo, parceira? Que diabo é esse? Ei, eu sou tuas pareceira não, otária. Né, tu fica imaginando isso. Eu fico com medo, né, porque eu gosto de ficar em casa relaxado. Aí imagina isso na câmera. Pois, o Brasil sabendo que eu sou o sebosão. Festa do Líder, o maranhense. Já pensou, o maranhense falou: festa do líder, vai ser tema do Maranhão, vou levar a radiola. Mas não pode ser só uma, tem que levar tudo pra poder puxar mutirão. Itamaraty, a estrela. Não, o Bumbaboi tem que ter também, mas todos os sotaques. Não quero o batalhão preguiçoso. Quero o JJ.","Big Brother Brasil é um reality brasileiro. Radiola é um sistema de som potente usado nas festas de reggae no Maranhão, especialmente em São Luís. Itamaraty
é o nome de uma das radiolas mais famosas do Maranhão. Fundada nos anos 70, é símbolo da tradição reggae no estado. Bumbaboi é uma festa popular maranhense que mistura teatro, música e dança, contando a história do boi que morre e ressuscita.","aquele telefone eu atendia na mesma hora, que no interior eu atendia orelhão correndo.; Hum, tu tá com o diabo, parceira? Que diabo é esse? Ei, eu sou tuas pareceira não, otária.;  Aí imagina isso na câmera. Pois, o Brasil sabendo que eu sou o sebosão.; vai ser tema do Maranhão, vou levar a radiola. Mas não pode ser só uma, tem que levar tudo pra poder puxar mutirão. Itamaraty, a estrela. Não, o Bumbaboi tem que ter também, mas todos os sotaques.",1,1,0,1,0,0,0,0,"O humorista diverte ao se imaginar no Big Brother Brasil, atendendo o temido Big Fone, destacando que já tem experiência em correr para atender orelhão. Em seguida, narra uma briga fictícia dentro da casa, onde usa seu sotaque maranhense para enfrentar a rival. Ele ainda se imagina sendo flagrado pelas câmeras em momentos constrangedores e, por fim, sonha com uma festa do líder com o tema Maranhão, recheada de referências à cultura local."
https://www.youtube.com/shorts/vzAisPO_Ns4?feature=share,Zé Lezin e o Ômega 3  #piadas #humor #comedia #viralvideo,,Paraíba,Stand-up,"Ômega 3! Ômega 3! Aquilo não serve pra porra nenhuma! Olha, eu estou dizendo, eu digo a você pelo seguinte, os bichos que eu mais comi na minha infância, que era comida de pobre, sardinha. Se vocês acreditam que ômega 3 faz alguma coisa...","A sardinha é um peixe popular e acessível, geralmente comercializado enlatado em conserva. Pode ser consumida diretamente da lata ou utilizada como ingrediente em diversas receitas.","os bichos que eu mais comi na minha infância, que era comida de pobre, sardinha.",1,1,0,0,0,0,1,1,"O humorista desdenha do Ômega 3, produto bastante anunciado na televisão brasileira, e cita que na infância comeu bastante sardinha, alimento conhecido por conter Ômega 3, indicando que possui propriedade para criticar."
https://www.youtube.com/shorts/UECYNUFFlZY?feature=share,NAS GARRAS DA PATRULHA - AS CORES - vídeos engraçados,"Dec 3, 2023",Ceará,Programa humorístico,"Dudu: Sabe o que é, pai? É que a professora pediu que amanhã na sala de aula, cada aluno diga o nome de uma cor.
Pai: Mas aí qual é o problema, meu filho?
Dudu: É porque eu sou o número 40, pai. E quando chegar na minha vez, o pessoal já tem dito as cor tudinho.
Pai: Ah, meu filho, tem uma cor que eu tenho certeza que nem um amiguinho seu vai dizer.
Dudu: Qual, pai?
Pai: Azul siberiano.
Dudu: Ah, pai, tá aí que eu dei valor.
Narrador: E na sala de aula, os alunos estavam respondendo sobre as cores.
Professora: Louro.
Louro: Sim, professora.
Professora: Qual é a sua cor?
Louro: Azul siberiano.
Professora: Muito bem, nota 10, Louro. Agora é sua vez, Dudu. Qual é a sua cor?
Dudu: Louro, filho da égua.
Vozes ao fundo: ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha.",,"Azul siberiano. Muito bem, nota 10, Louro. Agora é sua vez, Dudu. Qual é a sua cor? Louro, filho da égua. ",1,1,0,1,0,0,0,0,"O personagem desabafa com o pai sobre sua preocupação, pois a professora pediu que cada aluno citasse uma cor diferente, e ele é o 40º da lista, quando as opções já estão quase esgotadas. O pai, tentando ajudar, sugere ""Azul Siberiano"", uma cor incomum que dificilmente alguém escolheria. No entanto, para seu azar, o aluno imediatamente anterior menciona exatamente essa cor, e ele se irrita por ficar sem opção."
https://www.youtube.com/shorts/f-vPtw6Mp7k?feature=share,STAND UP - WHINDERSSON NUNES,"Jun 28, 2023",Piauí,Stand-up,"Jesus, tu é Jesus mesmo, né Jesus? Cadê as ripas? Eu tirei meu chinelo pra brincar, encostei na parede, cadê meu chinelo, Atilândia? Atilândia, eu tava sozinho. Abandonado. Sem amigo. Não tinha enchido uma garrafa, Atilândia. Com 10 anos de idade, foi a primeira vez que eu conversei com Jesus. Te juro, Atilândia, eu olhei pra cima e disse assim: Jesus, Jesus, Jesus, tá ligado que teu pai é meu pai também, né? Me ajuda aí, cara. Atilândia, na hora, na hora, eu olhei pro lado, mamãe parou a moto, começou a conversar com a amiga dela, eu digo: ô Jesus, obrigado, cara.",,"Com 10 anos de idade, foi a primeira vez que eu conversei com Jesus.; Jesus, tá ligado que teu pai é meu pai também, né?; na hora, eu olhei pro lado, mamãe parou a moto, começou a conversar com a amiga dela, eu digo, ô Jesus, obrigado, cara.",1,1,0,1,1,0,0,0,"O humorista relembra, de forma divertida, o desespero que sentiu ao perceber que havia esquecido de encher a garrafa d’água pouco antes da chegada de sua mãe, o que certamente lhe renderia uma punição. Ele dramatiza a situação, dizendo que, naquele momento de aflição, viu Jesus pela primeira vez e apelou por sua ajuda, argumentando que ambos tinham o mesmo pai: Deus. Para sua surpresa, o ""milagre"" aconteceu, sua mãe parou a moto para conversar com alguém, dando-lhe tempo suficiente para encher a garrafa e escapar da bronca."
https://www.youtube.com/shorts/OovqmML2_zg?feature=share,João você é alérgico...,"Mar 28, 2023",Piauí,Stand-up,"Às vezes ele conversa comigo e diz: João, você é alérgico, você não pode fumar. Digo: outor, eu fumo um maço de cigarro, não sinto nada. Subo uma escada, tô cansado. Faz mal é escada, não é cigarro. ""Você botou grampo, você botou cotonete nesse ouvido."" Não, cotonete não. Só meto grampo, palito forte. ""Não pode beber álcool."" Eu nunca bebi álcool, só bebo cerveja, uísque. Só teve uma vez que acabou isso, que eu tava danado. Bebi um álcool que tinha lá em casa. Não, não, não.",,"Faz mal é escada, não é cigarro.; Só meto grampo, palito forte.;  Eu nunca bebi álcool, só bebo cerveja, uísque. ",1,1,0,1,1,0,0,0,"O humorista conta uma cena em que tenta convencer o médico de que segue suas recomendações. No entanto, apesar de aparentemente obedecer, ele sempre acaba fazendo algo parecido ou igual ao que não deveria."
https://www.youtube.com/shorts/oeXyg7BTpEY?feature=share,ED GAMA | O NORDESTE É UM PRÉDIO - Stand Up Comedy #shorts,"Apr 10, 2022",Alagoas,Stand-up,"Não entende absolutamente nada de geografia do Brasil. Porque sempre que eu digo que eu sou de Maceió, vem alguém e diz: Ô, se tu é de Maceió, pois tem um parente meu que mora pertinho de você. Em São Luís do Maranhão. Pô, porra, tu acha que o Nordeste é um prédio, é porra? Que é o primeiro andar é Alagoas, o segundo andar Maranhão, o subsolo que é mais fodido é o Piauí. Não é assim não, porra. Aí tem uma feira linda aqui, Centro de Tradições Nordestinas, Luiz Gonzaga. Vocês chamam como? Feira dos Paraíba. Aí é foda.","Maceió e São Luís são cidades da região do Nordeste brasileiro. Ambas estão em estados distintos, que são Sergipe e Maranhão, respectivamente. Alagoas também é um estado do Nordeste brasileiro.","Pô, porra, tu acha que o Nordeste é um prédio, é porra? Que é o primeiro andar a Lagoa, o segundo andar Maranhão, o subsolo que é mais fodido é o Piauí.; Vocês chamam como? Feira dos Paraíba.",0,0,1,0,0,1,1,0,"O humorista zomba do fato de pessoas de outros estados acharem, erroneamente e de maneira redutiva, que todas as cidades nordestinas são próximas e com culturas parecidas."
https://www.youtube.com/shorts/2tqHkIGstEU?feature=share,Emerson Ceará,"Dec 11, 2020",Ceará,Stand-up,"Esses cabra que guarda carro, sabe? Os valet, eles assustam a gente. Um cabra com uma lanterna na rua um dia aqui, eu ia passear e o cara com a lanterna assim, ó: vai estacionar, viado! Ei! Fela da puta! É só aqui pra estacionar! De medo, eu parei. E eu tava a pé. Parei com o susto do cara. Falei: não, vou parar, vou esperar aqui, que se foda, vou esperar.","O valet é também conhecido como manobrista. Trata-se de profissional que recepciona os clientes na entrada do empreendimento, estaciona o veículo em local seguro e o devolve assim que o cliente desejar.","De medo, eu parei. E eu tava a pé. Parei com o susto do cara. Fale: não, vou parar, vou esperar aqui, que se foda, vou esperar.",1,1,0,0,1,0,1,1,"O humorista faz uma crítica aos valets ao relatar uma situação em que um deles, na tentativa exagerada de chamar sua atenção, acabou o assustando sem perceber que ele estava a pé, e não de carro."
https://www.youtube.com/shorts/5K61ulWDLUk?feature=share,Carlos pulico,"Sep 10, 2024",Maranhão,Stand-up,"Todo mundo agora pega o Ubermoto, é incrível. Até porque facilita muito, né, agora, né? A nossa morte. E aí eu fico com essa reflexão que eu vou trazer pra vocês hoje, assim. Irmãos e irmãs aqui reunidos, qual o preço da vida? Eu já paguei R$3,17. E tinha um cupom de desconto. Quando eu cheguei lá, o Uber tava me devendo cinco conto. Se a moto é boa, o piloto vem dando um grau. Vocês podem reparar, o capacete do piloto, novo, autografado pelo Ayrton Senna. Eu já peguei capacete que não tinha nem a espuma, criança. E aí eu tentei botar aqui, ele que foi, mas não tem nem espuma. Não tem nem espuma. Não tem nem espuma. Tu tava procurando.",Uber é uma empresa mundial de serviços de transportes. Ayrton Senna da Silva foi um piloto de Fórmula 1 brasileiro.,"A nossa morte.; Eu já paguei R$3,17. E tinha um cupom de desconto.; Se a moto é boa, o piloto vem dando um grau. Vocês podem reparar, o capacete do piloto, novo, autografado pelo Ayrton Senna.; E aí eu tentei botar aqui, ele que foi, mas não tem nem espuma. ",1,1,0,1,1,0,0,0,"O humorista brinca que andar de Uber Moto facilita sua morte, já que é mais arriscado do que pegar um carro. Ele conta que, certa vez, sua própria vida ""valeu"" apenas R$ 3,17. Seguindo na piada, diz que, se a moto for realmente boa, o piloto já chega empinando e usando um capacete novo e autografado pelo próprio Ayrton Senna. Para piorar, relembra que já teve a experiência de receber um capacete sem espuma."
https://www.youtube.com/shorts/7KPwDgdJXmQ?feature=share,Filhos feios existem!! #comedia #standupcomedy #humorbrasil #humor #crente #mãe #diadasmães,"May 13, 2023",Pernambuco,Stand-up,"Filho de mãe nova é um problema, agora graças a Deus ela teve um filho bonito, né? Filho bonito porque às vezes é triste, né? Não ser mãe de filho feio. Poxa, mãe de filho feio sofre, né? Porque ninguém chega e fala, né? É como se fosse... ser mãe de filho feio é como se fosse um viciado, né? Que custa a reconhecer que é feio.",,"ser mãe de filho feio é como se fosse um viciado, né? Que custa a reconhecer que é feio.",1,1,1,1,0,0,1,0,"O humorista zomba das mães que possuem filhos feios e as compara com viciados em drogas, pois elas nunca reconhecem que seus filhos são feios."
https://www.youtube.com/shorts/5Hm3KqzZ3r8?feature=share,Tenho raiva do convívio social,"Jun 27, 2023",Bahia,Stand-up,"Aí depois o povo fica dizendo que eu sou agressivo. Não gente, eu sou prático. É umas coisas, é diferente, eu vou ser um velho insuportável. E exatamente, eu não tô nem aí, eu vou ser mesmo, eu já sou hoje. Eu tenho umas paradas assim, eu tenho raiva de som de pessoa mastigando do meu lado. Eu tenho raiva de sons, eu tenho raiva, eu não gosto de pessoas, pronto. Desculpa.",,"não gente, eu sou prático.; eu já sou hoje.; Eu tenho raiva de sons, eu tenho raiva, eu não gosto de pessoas, pronto. Desculpa.",1,1,0,0,0,0,0,1,"O humorista diverte ao confessar que sente raiva de pessoas mastigando, depois percebe que, na verdade, tem raiva de sons em geral e, por fim, conclui que não gosta de pessoas. Ele ainda brinca que já apresenta sinais de que será um velho insuportável."
https://www.youtube.com/shorts/xMouCRby878?feature=share,JOÃO CLÁUDIO MORENO MANDANDO SÓ AS MELHORES,"Nov 29, 2023",Piauí,Podcast,"Eu faço como o Jamelão, porque o Jamelão não tava dormindo na história do Zezé de Camargo. O Jamelão fazia... Dava um migué. Dava um migué pra ninguém puxar. Pra ninguém encher o saco. É isso que eu faço. É uma técnica boa isso. Isso eu faço muito. Bem bolado. Gostou dessa? É bom pra quem... O avião, você entra no avião... Eu faço muito isso. É fone de ouvido mesmo. Em camarim, viu? Miguezão. Em camarim, em aeroporto... Do caralho. Ninguém vem te acordar pra encher teu saco. Já mete o sono. Mas tem aquele chato que vem... E outro dia eu tava com o celular, tava embarcando, e a mulher: Vamos tirar uma foto. Eu digo: tô falando com minha mãe. Me lembrei que minha mãe já tinha morrido. E que todo mundo... Todo mundo sabia. Sabia que... A ligação do além, caralho. Porque quando você é um artista rico, e é incomodado toda hora com... Mas o artista rico anda com segurança. Pois é. Quando ele é rico... Ele entra por outra entrada. Mas eu que sou pobre, que não tenho como me defender... Entendi. Além de pobre... Você já não tem como se defender do que você está fazendo. Você já empurrou pra mãe, né, meu? Eu tenho como me defender.",,"Ninguém vem te acordar pra encher teu saco. Já mete o sono.; Me lembrei que minha mãe já tinha morrido. E que todo mundo... Todo mundo sabia. Sabia que... A ligação do além, caralho.; Mas eu que sou pobre, que não tenho como me defender.",1,1,0,1,0,0,0,1,"O humorista diverte ao contar que, de vez em quando, finge estar dormindo só para evitar que o incomodem. Ele relembra uma situação em que disse estar ligando para a mãe, sendo que todos sabiam que ela já havia falecido, afinal, ele é um artista famoso e essa informação era pública. Depois, brinca que, como é um artista pobre e não tem seguranças para protegê-lo, precisa recorrer a outras estratégias para se livrar de situações inconvenientes."
https://www.youtube.com/shorts/vM6giZar-e8?feature=share,CASAL FOFOQUEIRO | CARLOS PULICO STAND UP COMEDY | #standupcomedy #shorts,"Nov 2, 2023",Maranhão,Stand-up,"Como eu e minha esposa a gente tem uma conexão muito forte assim, que a gente é muito fofoqueiro, então a gente tem essa conexão já do olhar, já sabe o que é. Tipo, eu tô passando aqui na rua com a minha esposa e eu falo: amor. Ela: hum, já vi.",,"Tipo, eu tô passando aqui na rua com a minha esposa e eu falo: amor. Ela: hum, já vi.",1,1,0,0,0,0,0,0,O humorista brinca que sua esposa o conhece tão bem que eles conseguem se comunicar pelo olhar.
https://www.youtube.com/shorts/6aeRQYcNj7o?feature=share,Sempre fazendo novos amigos😅 #brasil #humor #shorts #piadas #comedia #recife #piada,"Dec 2, 2022",Pernambuco,Stand-up,"Humorista: Quem mais tá aqui, deixa eu ver... Um casal aqui atrás, só um casal? É, tu fosse confirmar com ela, não foi, men? Mas cês namoram?
Ela: Casados.
Ele: Casado.
Humorista: Tu só responde depois dela, né? Que é pra não ter erro, né, men? Tá de boa. Como é teu nome?
Ele: Eduardo.
Humorista: Eduardo e Mônica?
Ele: Janaína.
Humorista: Janaína. Faz o que da vida, Dudu?
Ele: Eu, por enquanto, motorista.
Humorista: Motorista de quê?
Ele: Eu acho que deve ser de carro, né? Dirigir avião é mei difícil...
Humorista: Ó que fil de rapariga. Tu nunca visse ônibus, não, desgraçado?
Ele: Eu acho que é automóvel também.
Humorista: Mas não é um transporte, benção? E você? Você dirige também? Ou é passageiro?
Ela: Eu sou passageiro.
Humorista: Eu espero que esse relacionamento também seja.",,"Tu só responde depois dela, né? Que é pra não ter erro, né, men?; Eduardo e Mônica?;  Eu acho que deve ser de carro, né? Dirigir avião é mei difícil...; Tu nunca visse ônibus, não, desgraçado? Eu acho que é automóvel também.;  Eu espero que esse relacionamento também seja.",1,1,0,1,1,0,1,0,"O humorista interage com um casal na plateia, brincando que o rapaz sempre espera a resposta da moça antes de falar, com medo de a desagradar. Ele então pergunta ao rapaz do que o rapaz é motorista, e ele, de forma irônica, responde que é de carro, já que dirigir avião é algo bem raro. O humorista rebate dizendo que também existe a possibilidade de ser motorista de ônibus. Ao descobrir que a moça não é motorista, apenas passageira, ele brinca que espera que o relacionamento deles seja tão ""passageiro"" quanto ela."
https://www.youtube.com/shorts/XfmSwP-UJXY?feature=share,João Claudio Moreno no avião #shorts #humor,"Jun 20, 2023",Piauí,Stand-up,"Eu fui viajar de avião a primeira vez, foi tão bom que eu comprei a passagem pra Brasília, a prestação pela Transbrasil, eu comprei a prestação que tinha um carnê, o carnê tinha as 10 prestações, eu comprei isso para não me esquecer da viagem. Eu me deitava numa rede com aquele carnê, eita viagem boa. O avião saía 3 horas da tarde, nós dormimos no aeroporto, aquela ansiedade, eu estava morrendo de fome, fui tomar um café no aeroporto, as coisas mais caras do mundo são coisas de aeroporto. Um cafezinho custou 5 reais. 5 reais eu compro uma quarta de café Santa Clara, tomo um litro. A aeroporto é mais caro mesmo, Ave Maria. Toda hora eu ia lá: já está na hora, mulher? Ela: só é 3 horas da tarde, moço, agora que é meia-noite, vai se aquietar. O avião decolou e a fumaça saiu de dentro do avião, uma fumaça, como se aquilo fosse pegar fogo, eu me aperreando, e ninguém gritava, ninguém olhava, ninguém reclamava. Eu digo: não, isso aí está pegando fogo, mas é para pegar mesmo, porque ninguém... Está alarmando.",Santa Clara é uma marca de café. Transbrasil foi uma companhia aérea brasileira que deixou de operar em 2001.,"Eu me deitava numa rede com aquele carnê, eita viagem boa.; 5 reais eu compro uma quarta de café Santa Clara, tomo um litro.; Só é 3 horas da tarde, moço, agora que é meia-noite, vai se aquietar.;  Eu digo, não, isso aí está pegando fogo, mas é para pegar mesmo, porque ninguém... Está alarmando.",1,1,0,0,0,0,0,0,"O humorista diverte ao contar que, de tanta ansiedade para viajar de avião, comprou a passagem em carnê só para poder carregá-la consigo e lembrar da viagem o tempo todo. Depois, faz piada sobre os preços abusivos do aeroporto, dizendo que com cinco reais ele tomaria um litro de café em qualquer outro lugar. Em seguida, relembra que, impaciente, foi perguntar à atendente se já estava na hora do embarque, apenas para ouvir que ainda era meia-noite e o voo era só às três da tarde, sendo aconselhado a se acalmar. Por fim, conta que, no momento da decolagem, viu o avião soltando fumaça, mas como ninguém entrou em pânico, concluiu que aquilo devia ser normal."
https://www.youtube.com/shorts/Tpah3NF5I2g?feature=share,DESCOBRINDO QUE ERA CORNO   ED GAMA & FELIX  SAM    FLOW PODCAST #shorts,"Oct 4, 2021",Alagoas,Podcast,"Humorista: E outra, pra que associar corno a uma coisa ruim? Eu aprendi com minha mãe.
Entrevistador: Mas calma.
Humorista: A comida da minha mãe é maravilhosa. Aí o que ela fez? Abriu um restaurante.
Entrevistador: Eu entendi.
Humorista: Então por que que corno é ruim? Quer dizer que a sua parceira ou o seu parceiro é tão gostoso que outros também têm o direito de comer. Pense nisso. Ser corno pode ser um upgrade pra você.
Participante 2: Como eu descobri que eu era corno com isso? A minha ex, ela surgiu do meio do nada e falou que tinha me traído nove vezes. Nossa. Enquanto a gente webnamorava. Então eu descobri que era corno no meio disso tudo, entendeu?
Entrevistador: Cara, tu webnamorou, cara. Webnamorei.
Entrevistador 2: Então é, você pediu pra ser corno.
Participante 2: Por uns dois anos, então...
Humorista: Mas esse cara que ele webnamorou era o Antônio.
Participante 2: Não, eu fui, eu fui, eu fui ver ela.
Humorista: Morador de Caraguatatuba.
Participante 2: Eu fui, eu fui, eu fui ver ela.",Corno é uma adjetivo direcionado a quem foi traído dentro de um relacionamento sério.,Quer dizer que a sua parceira ou o seu parceiro é tão gostoso que outros também têm o direito de comer.; Ser corno pode ser um upgrade pra você.; Mas esse cara que ele webnamorou era o Antônio.; Morador de Caraguatatuba.,1,1,0,1,0,0,0,0,"O humorista ironiza que a traição pode ser enxergada de maneira positiva, que inclusive pode significar uma melhoria para quem foi traído. Ainda brinca com outro participante que ele estava webnamorando um cara aleatório chamado Antônio, morador de Caraguatatuba, e não uma mulher."
https://www.youtube.com/shorts/_zBKeQcxDUc?feature=share,Flávio Andrade - O caixa do Supermercado #humor #comedy #comedia #standup #standupcomedy,"Aug 10, 2023",Pernambuco,Stand-up,"O caixa do supermercado é do caralho, tem a porra das prateleiras pequenininhas que fica no caixa, né? Que tem tudo ali, que eu chamo aquilo ali de... Não preciso, mas vou levar. Né? Que é do nada. Aí tem chocolate, barbeador, camisinha, fine, chiclete, do nada, no meio do caixa pra você levar. Aquilo ali é estrategicamente feito pra quem é casado há muito tempo. Porque você vai fazer as compras, chega em casa, dá um chocolate pra esposa. A esposa lhe ama, fica feliz. Aí você vai pro banheiro, pega o barbeador, se depila. Bota o fine, camisinha, brocha, passa a noite chupando chiclete. É triste essa...",,"Aquilo ali é estrategicamente feito pra quem é casado há muito tempo.; Bota o fine, camisinha, brocha, passa a noite chupando chiclete. ",1,1,0,0,0,0,0,0,"O humorista brinca que as bombonieres posicionadas perto dos caixas são estrategicamente pensadas para atrair pessoas casadas há muito tempo. Ele explica que itens como chocolate, barbeador, camisinha, balas Fini e chiclete parecem seguir uma sequência perfeita: a pessoa compra um chocolate para agradar a parceira, se depila, coloca a camisinha para a ação, falha na hora H e termina a noite apenas chupando bala e mascando chiclete."
https://www.youtube.com/shorts/sDc1pXOoEBc?feature=share,Lave com Phebo,"May 30, 2023",Piauí,Stand-up,"Quem tem hemorroida, coça a hemorroida e vem pegar na mão da gente. Quer voto uma peste dessa? Eu fui ensinar pra ele, ele falou assim: lava tudo bem com sabão febo, porque febo é febo. Pegava e dizia: bem o que o João Cláudio diz. Febo é febo. Daqui a pouco pegava na mão do Otaviano. É. Febo é febo. Mas como aquilo vai passando o efeito, já era de noite. Febo é febo. João Cláudio falou. Febo é febo, mas...",Phebo (ou febo) é uma marca de sabonete.,"coça a hemorroida e vem pegar na mão da gente. Quer voto uma peste dessa?; Febo é febo, mas...",1,1,0,1,1,0,1,0,"O humorista critica aqueles que têm o hábito nojento de coçar as partes íntimas e, em seguida, cumprimentar os outros com as mãos. Em tom de brincadeira, ele sugere que essas pessoas usem o sabonete Febo para lavar as mãos. No entanto, apesar de o sujeito seguir o conselho e se limpar, com o passar do tempo, o efeito se dissipa e, à noite, ele já está sujo novamente."
https://www.youtube.com/shorts/vr6_V7d1oTM?feature=share,MATERIAL ESCOLAR | CARLOS PULICO STAND UP COMEDY | #shorts #comédia,"Feb 8, 2023",Maranhão,Stand-up,"Humorista: O material escolar eu não entendo. Um negócio caro. Fui comprar uma mochila, 280 reais uma mochila.
Espectadora: Tá barato.
Humorista: Tá barato, moça? Não vou te ensinar esse canal, não. Tu me fazer um pix de 300, eu entrego na tua casa. Lá na Cidade Operária, moça.","Cidade Operária é um bairro de São Luís, no Maranhão.","Tá barato, moça?; Tu me fazer um pix de 300, eu entrego na tua casa. Lá na Cidade Operária, moça.",0,0,0,1,1,1,0,0,"O humorista critica o quanto mochilas são caras e responde alguém da platéia, que afirmou que são baratas, de forma irônica."
https://www.youtube.com/shorts/sjDQKti4CLw?feature=share,As FORÇAS #standupcomedy #humor #comedia #militar #marinha #exercito #aeronáutico #lula #Bolsonaro,"May 19, 2023",Pernambuco,Stand-up,"Humorista: Militar você é? E você também é?
Espectadora: Ex.
Humorista: Ex. Ex de militar? Não, brincadeira. Aí é tu que é da Marinha, tu é da Aeronáutica?
Espectador: Ao contrário.
Humorista: Ao contrário, tu é da Marinha. Tu faz alguma coisa, meu amigo? Você é o quê?
Espectador: Militar.
Humorista: Mentira! Tu é de onde? Meu Deus!
Espectador: Do Exército.
Humorista: Viva Bolsonaro! Bolsonaro! Exército, Marinha, Aeronáutica, junto, menino! Eu vou dizer que eu sou Lula? Nunca! Tu é militar também? Meu Deus, também tu é de onde? Exército também? Meu Deus, parece ser tão gente boa! Caramba, mas quem é maior dos dois? Tu. No Exército, né, meu amigo? Em casa a gente sabe como é que funciona. É casal, né? Ih, eu não senti muita firmeza nela, não.","Bolsonaro é ex-presidente e Lula é presidente do Brasil. Bolsonaro é considerado de direita, enquanto Lula de esquerda.","Viva Bolsonaro! Bolsonaro!; Eu vou dizer que eu sou Lula? Nunca!; No Exército, né, meu amigo? Meu Deus, parece ser tão gente boa!; Em casa a gente sabe como é que funciona.; Ih, eu não senti muita firmeza nela, não.",1,1,0,1,1,1,1,0,"O humorista interage com alguns espectadores da plateia que são membros do Exército, Marinha e Aeronáutica e, em tom de brincadeira, começa a gritar ""Viva Bolsonaro"", afirmando que jamais ousaria declarar apoio a Lula diante de militares, já que, segundo o senso comum, a maioria deles apoiava o Bolsonaro. Em seguida, conversa com um casal de militares e faz uma piada sobre hierarquia, dizendo que, no quartel, ele pode até ter uma patente mais alta, mas que, em casa, as ordens certamente vêm dela."
