video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,punchlines,funny,humor,nonsense,wit,irony,satire,sarcasm,cynicism,joke_explanation
https://www.youtube.com/shorts/B5AYeZWFnvU?feature=share,Maranhão,"O reggae no Maranhão é diferente, boy. Porque no Maranhão a gente não curte o reggae brasileiro, a gente curte reggae estrangeiro. A gente sabe a letra nada. Inclusive, devido isso, que Lady Gaga e Adele são famosas graças ao reggae maranhense. Quem conhece a radiola maranhense sabe, é assim. Primeiro que a radiola tem dois públicos. No interior é assim, é o público que vai ver a radiola montar. Aí os caras chegam, os caras vão carregar a caixa de som pra montar. O cara tá carregando sozinho, tem 20 pião assim, ó. Aí essa galera vai embora, e aí volta a galera, o público alvo. Que é o quê? É o cara que trabalha o dia todo. Aí ele chega em casa, toma um banho com sabonete, né, senador. Aí ele mete a bermuda da Smolder. Camisa da pena. Um terço do nada. E uma quinta. E meia.",,,,,,,,,,,,
https://www.youtube.com/shorts/30PZQbQ7ecM?feature=share,Paraíba,"A tecnologia era outra. Quem tá nascendo agora esses menino, pode olhar que criança, 3, 4 anos, tá, tá, tá, tá, mexe em tudo. Mexe em tudo. Eu mesmo, eu sei duas funções importantíssimas em celular. Eu ligo e desligo. Aí eu sou cobra. Minha mulher fica inventando. Filho, bota o meu telefone pra carregar. Aí eu botei em cima do muro, carregaram. Aí não quer falar comigo, eu digo, rapaz, não foi tu que pediu, troço. Eu botasse pra carregar.",,,,,,,,,,,,
https://www.youtube.com/shorts/vVtcDYy3kAU?feature=share,Piauí,"Empregado que só apurra na casa do homem. Muito, muito. Meu irmão, onde eu andava tinha gente. Eu ia na cozinha, eram umas oito pessoas. Fazendo comida, gente na sala limpando. Eu caminhava tinha alguém igual as Olimpíadas andando atrás de mim assim. Gente cortando árvore, cortando grama. Tu é doido, meu. É muito. Eu acho que ele não sabia nem o nome. Chamava de pobre. Pobre, vem cá. Pega aquela, chama aquele outro pobre, leva aquela mesa pra ali, porque... Tu é doido. Uma mata imensa assim na casa do cara. Ele deve ter comprado uns dois curupiras só pra correr pra ele ali na... Incrível, meu irmão, incrível. É uma riqueza que você fica assim. Agora o cara trabalha há vinte e tantos anos na televisão, né?",,,,,,,,,,,,
https://www.youtube.com/shorts/YxiImkMd4aI?feature=share,Pernambuco,Um amigo meu que ele namorou um cara chamado Fernando e aí eles terminaram e aí depois de um tempo ele começou a namorar outro cara chamado Fernando também. O segundo Fernando a gente apelidou de Portabilidade.,,,,,,,,,,,,
https://www.youtube.com/shorts/eiXIc7BZQUw?feature=share,Pernambuco,"E o Whindersson levando a sério, e o Popó aqui ó, do nada, brigado a porra, um dando murro, o outro tentando dar. Quando eu olho pra TV, Popó rindo, no meio da luta. Eu pensei, não é possível que o Whindersson tá contando piada no meio da luta. Depois eu vi que não era e fiquei puto, porque era pra ele ter feito isso. Eu duvido que ele ia apanhar se ele tivesse usado dessa estratégia. Burro, burro, ele tem que usar o que ele tem de melhor, cara. Popó sabe lutar, ele sabe contar piada. Poxa, ia desarmar na hora, ele ia tá aqui ó. O que a galinha diz pro galo? Popó, a Popó ia rir.",,,,,,,,,,,,
https://www.youtube.com/shorts/AT8iI_X_ySQ?feature=share,Rio Grande do Norte,"Júnior. Eu ia fazer uma pergunta, Júnior. Você sabe qual que é a... A diferença entre o Silvio Santos e o Scooby Doo? A diferença entre o Silvio Santos e o Scooby Doo? Não? Um deles é um cachorro, Júnior. Como é que você não sabe? Tem muitas, tem muitas! É muito simples acertar essa, Júnior. Ah, vá se fude! Pô, todo mundo riu e tá jogando. Para pra porra! Piada boa dessa!",,,,,,,,,,,,
https://www.youtube.com/shorts/gyhynhv7yJw?feature=share,Ceará,"brigou com a mulher, discutiu na época aí a mulher foi pedir pra voltar com ele ó, volta pra mim! aí eu peguei ele, hum, é só você fazer assim que eu volto. Mas não podia entrar nas televisões, né? porque realmente o cara não ia chegar a fazer assim essa é a verdadeira história aí ele fez assim, pra poder ver se se coisava ele adaptou, ele adaptou mas o certo mesmo é aquele é só você fazer assim que eu volto é só você liberar pra mim que eu volto eu volto é que a minha mão já anda calejada cheia de revista de mulher pelada cheia de revista de mulher pelada eu só preciso do teu aconselho eu só preciso do teu aconselho pra não ficar três horas no banheiro talvez você não queira tanto assim talvez você não queira tanto assim mas cê podia liberar o toinho cê podia liberar o toinho se eu... eu volto",,,,,,,,,,,,
https://www.youtube.com/shorts/9cA7tJzZh1Q?feature=share,Pernambuco,"Fim de ano, fim de ano, ah meu irmão, como maconheiro eu digo a vocês, todo maconheiro adora o feriado de fim de ano, principalmente quando é prensado.",,,,,,,,,,,,
https://www.youtube.com/shorts/9md1lrERUS0?feature=share,Bahia,"Pivete, pega a visão Menino, adquira discernimento acerca desse assunto Me botaram na laranjada, parceiro Adentraram minhas problemas contra minha própria vontade Ah, meu amigo, quem souber morre Não tenho conhecimento prévio sobre o assunto abordado por vosmicê Eu não como reggae de ninguém, parceiro Nunca tem umas investidas verbais inimigas Que aperto de mente da desgraça é esse, rapaz? Suas falas estão me causando dores encefálicas no sentido figurado Ah, meu irmão, é com você a porra Não participarei das desavenças alheias",,,,,,,,,,,,
https://www.youtube.com/shorts/HyDbhw6H1TA?feature=share,Pernambuco,"A gente viu agora, nem tem muito tempo assim, a notícia, porra, viralizou e dividiu o Brasil. A separação, recentemente, né, a separação de Gracyanne Barbosa e Belo. Dividiu o Brasil. Foi uns do lado de Belo, outros do lado de Gracyanne, e todo mundo junto concordando que o personal é feio. Não, todo mundo viu. Não é possível que só eu vi aquela porra. Todo mundo viu, porque Belo é feio também, né. Belo não faz jus ao nome dele, a gente sabe disso. Mas Belo tem artifícios, né, Belo é famoso, é cantor, né, canta música romântica, né, tem o apelido de Belo. E o personal, que não faz nenhum mínimo, o nome dele é Gilson. Gilson, você não liga pra Gilson, você interfona, é um porteiro. O porteiro é dono de carro de som, né. Gilson, o rei do pagadão. O rei do pagadão.",,,,,,,,,,,,
https://www.youtube.com/shorts/K-Oq9OqYA4g?feature=share,Pernambuco,"Filha da puta, parada aí! Bora, mão na cabeça os dois! Foi vocês dois que estavam assaltando a lojinha ali! Bota a mão na cabeça que eu vou algemar! Pera aí, porra! Vou pegar minha algema aqui! Fica aí! Porra! Segura aqui! Ia dar tudo errado!",,,,,,,,,,,,
https://www.youtube.com/shorts/4HwDg9SH7Yg?feature=share,Maranhão,"Quando eu acordei, um amigo meu que trabalha no Mateus. Mandou uma mensagem e falou assim, mano, tem um vídeo teu rolando aqui no grupo da empresa. Eu falei, tu sai do WhatsApp, vai trabalhar. Aí quando eu entrei no TikTok, tava um inferno. Teve três tipo de pessoa comentando. Os ex funcionário do Mateus falando, é mesmo, lá é uma escravidão, ainda bem que eu me livrei. O segundo que era os que trabalham no Mateus falando, cara, respeita meu trabalho, vagabundo. E o terceiro, que eu mais gostei, que é Briga, briga, briga, briga. E aí, bicho, era xingamento de todo jeito. Mas o que mais me chamou a atenção foi de uma senhora Ela falou, ó cara, ela escreveu um texto Só ali no final, que era, cara, respeita meu trabalho. Respeita meu emprego, é daqui que eu tiro o sustento da minha família e você tá fazendo piada, cara. Eu só não vou te xingar mais porque acabou de acabar o meu intervalo de 15 minutos. Hoje, teve uma moça que comentou nesse vídeo e falou, finalmente tive tempo pra comentar nesse vídeo, pedi demissão ontem.",,,,,,,,,,,,
https://www.youtube.com/shorts/0u_TEKmW4lk?feature=share,Ceará,"Luiz Roberto! Que amor! Você está vendo aquele homem ali bebendo? Aquele todo maltrapilho? Sim! Sim, o que que tem? Ele é meu ex! Desde quando a gente se separou há 10 anos, ele não parou mais de beber! Eu não acredito! Mas por que? Porque ninguém comemora tanto tempo assim! Risos Risos Risos",,,,,,,,,,,,
https://www.youtube.com/shorts/xo_XKEYQpVE?feature=share,Pernambuco,"Em Nilópolis, o neguinho de Beja... é Nilópolis não, é Beija-Flor de Nilópolis, né? É, o neguinho da Beija-Flor é daqui, né? É? Ele mora onde, ele? Hã? O neguinho da Beija-Flor mora na Barra? Que isso? Não, Martinho da Vila? Não, espera aí. Não, espera aí. O neguinho da Beija-Flor mora na Barra. O Martinho da Vila mora onde? Na Barra também. Mas não tem referência não, Zeca Pagodinho não. Ele tem o ritmo, é igual se ele fosse Zeca Pagodinho... Ah, é de Xerém. Ela deu um sobrenome aí, Zeca Pagodinho de Xerém, entendeu? O pagode é de Xerém.",,,,,,,,,,,,
https://www.youtube.com/shorts/m0zDatOVqdc?feature=share,Paraíba,"Passou seus tempos, eu fui comer uma quenga lá da minha estrada, a bicha metida a beijo, tem uma mostrada, né? Cheguei no quarto do motel, quando nós olhou aqueles frigobar desse novo, que a frente é de vidro, sabe? Quando ela olhou, quando eu olhei, macho, uma garrafa de vinho chileno dentro, caro. Eu vi de longe, 270 reais. Quando eu olhei ela, olha. Uma garrafa de vinho, eu disse, puta que pariu. Eu disse, tu tá de olho nessa garrafa de vinho chileno, né? Ai, eu queria tomar alguma coisa pra espalhar o sangue. Até ela não toma um tiro. Espalha sangue até na barca da régua. Toma um tiro, miséria, né?",,,,,,,,,,,,
https://www.youtube.com/shorts/TTyRpg1tc24?feature=share,Pernambuco,"Eu penso que o povo pinta, pinta uma figura errada de Deus, né? Pinta uma figura errada, erradona, tipo, deixa distante, assim, tipo, de... Aí, ah, quando pensa em Deus, o povo pensa, ah, um velho, assim, com barba, tal, não sei o quê. Eu tenho certeza, certeza que Deus não é velho, porque se Ele fosse velho, muita gente ia ser chamada no céu, é, é, por engano, que Ele ia, Ele ia chamar assim, o, ah, não, não, sabe, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o. Me chamou assim, ou eu, não, eu queria dizer Afonso. Mas a chave, ah, isso sim, ah. Aí o Afonso voltava, fui no céu e voltei, ninguém ia acreditar.",,,,,,,,,,,,
https://www.youtube.com/shorts/bq0O90dttsM?feature=share,Paraíba,"Tripazinha, chupa Roberto Carlo, aí uma tripa, nunca comeu uma tripa Roberto Carlo Aqui é o famoso biscoitinho de cú Uma salva de palmas pra tripa Tripa Cadê que nunca ninguém pediu uma salva de palmas pra tripa? De novo, uma salva de palmas pra tripa É verdade, ninguém nunca homenageou uma tripa Nunca homenagearam uma tripa Roberto Carlo tocou aqui no Salgado, antes dele ser muito famoso Quando acabou o show, ele foi atravessando pelo quintal de Lourdes de manhã à meia-noite A cachorra dela, a baleia, tacou nas canelas de Roberto Carlo Pá! Pelo amor de Deus, o senhor me perdoe! Cuide dos dentes da sua cachorra Minha canela é de maçaranduba Ah, meu... Ô mentira, cara A gente manda bem que Roberto Carlo não tem Instagram, né, mãe? Quintal de Lourdes de manhã à meia-noite",,,,,,,,,,,,
https://www.youtube.com/shorts/7P4gN9aGrg0?feature=share,Piauí,"Eu gosto de mãe nordestina zangada, porque quando elas ficam zangadas, elas falam uma língua que só ela entende, ninguém mais. Pega no braço e fala assim, eu te pego no meio das pessoas aqui. Eu cabro teu pescoço no meio das pessoas aqui. Ela ainda consegue cumprimentar um amigo no meio da briga, eu falo, te meto tudo, tudo bom? Cabro teu pescoço. Fica puta. Começa a decidir as coisas pela criança. Porque eu acho isso incrível. A criança fica puta embaixo. Quer doce? Ele não gosta de doce não. E o menino embaixo não gosta de doce. Fica puta o menino.",,,,,,,,,,,,
https://www.youtube.com/shorts/EFCQ1rk4obI?feature=share,Bahia,"Eu gosto da galera do Pernambuco, a galera do Pernambuco que não gosta de nós. Vocês estão ligados, a gente que é baiano, a gente sabe que os pernambucanos tem uma briga com a gente que é só da parte deles. Eu já fui em Recife, uma vez eu tava lá, eu peguei um táxi, né, e o taxista falou pra mim assim Você sabia que aqui em Recife tem a maior pista em linha reta do mundo? Aí eu pensei, eu faço o que com essa informação? A gente vai fazer o que aqui, meu irmão? Me diga aí. Eu não entendi, eu fiquei tentando, o que a gente pode fazer com a maior pista em linha reta? Pô, sei lá, fazer um carnaval que não tem final. Ele falou pra mim, lá em Salvador também tem uma boa viagem, né, eu falei, é, fica na Cidade Baixa, que inclusive é perto daqui a praia. Ele falou, é, a praia da boa viagem aqui é melhor. Aí eu me ofendi. Aí eu falei, é, mas lá a gente toma um banho de mar e sai com as duas pernas, né.",,,,,,,,,,,,
https://www.youtube.com/shorts/KMfafNA8Eu8?feature=share,Pernambuco,"Eu tenho um preconceito muito grande, sabe com o quê? Com o homem que dá cantada. É grosseiro, é violento. Não tem eficácia nenhuma isso. Você nunca viu, inclusive, nunca viu. Sei lá, mulher passa assim na construção e o pedreiro diz Oi, gostosa! E ela responde na hora Oi, seu pedreiro! Como é que o senhor está? Vem aqui rebocar minha buceta? Isso não vai acontecer! Não!",,,,,,,,,,,,
https://www.youtube.com/shorts/94z0HVXjjOw?feature=share,Paraíba,"Na hora do almoço minha avó fazia um bingo, quem batia comia, quem não batia ficava com fome. Dizem que na hora do almoço meu pai pegou uma areia de sorte de três dias, batendo e comendo, batendo e comendo, batendo e comendo. A família foi ficando verde. Teve um bingo desse, minha tia foi e pegou uma pedra 33 e tava por uma pedra. A minha tia bateu e almoçava. Minha avó mexendo no deságua, lá blublu blublu blublu blublu. Ela olhou pra pedra e disse a pedra é 30 e... Aí ela caiu demais, levada pro hospital, botaram o éter no nariz dela. Ela foi tornando, tornando, tornando, quando foi voltou a consciência, olha o que ela disse, ela disse qual foi a pedra? Aí meu pai disse foi 32. Ela disse foi me deixa aqui que pelo menos eu tomo soro. Diz que a esperança do nordestino não morre nunca.",,,,,,,,,,,,
https://www.youtube.com/shorts/xMouCRby878?feature=share,Piauí,"Eu faço como o Jamelão, porque o Jamelão não tava dormindo na história dos Azé de Camargo. O Jamelão fazia... Dava um migué. Dava um migué pra ninguém puxar. Pra ninguém encher o saco. É isso que eu faço. É uma técnica boa isso. Isso eu faço muito. Vem, bolado. Gostou dessa? É bom pra quem... Os aviões, você entra no avião... Eu faço muito isso. É fone de ouvido mesmo. Em camarim, viu? Miguezão. Em camarim, em aeroporto... Do caralho. Ninguém vem te acordar pra encher teu saco. Já mete o sono. Mas tem aquele chato que vem... E outro dia eu tava com o celular, tava embarcando, e a mulher... Vamos tirar uma foto. Eu digo, tô falando com minha mãe. Me lembrei que minha mãe já tinha morrido. E que todo mundo... Todo mundo sabia. Sabia que... A ligação do além, caralho. Porque quando você é um artista rico, e é incomodado toda hora com... Mas o artista rico anda com segurança. Pois é. Quando ele é rico... Ele entra por outra entrada. Mas eu que sou pobre, que não tenho como me defender... Entendi. Além de pobre... Você já não tem como se defender do que você está fazendo. Você já empurrou pra mãe, né, meu? Eu tenho como me defender.",,,,,,,,,,,,
https://www.youtube.com/shorts/arAb0BupwTU?feature=share,Piauí,"A gente que vem pra cá, a gente demora a se adaptar. Vou falar a verdade pra vocês, é difícil. Não é normal, porque vocês são diferentes da gente. O nordestino é diferente do paulista. E se disser que a diferença tá no tamanho da cabeça, tem pancada, viu? Não pode não. Aqui, a escada rolando tem duas viras. Que é a da direita, pra quem quer subir normal, e tem a da esquerda, que é pra quem quer subir caminhando. A pessoa que é tão apressada, que ela caminha no negócio que é pra caminhar por você, cara. A comunicação nossa é muito diferente também, tu é doido, é? Não é como aqui em São Paulo, que você vê uma pessoa no terceiro andar do shopping, você fala, ó, é Juninho. Nossa, meu irmão, Juninho, velho. Aí manda mensagem aqui, ó. Juninho olha aqui, ó, tá ali embaixo. Já olha, já se vê. Desce pra se encontrar, pra conversar. Nós não. Pode tá no oitavo andar. De longe, a gente vê uma pessoa parecida com uma amiga, a gente já... De lá mesmo, começa a conversar. E aí? Nós somos diferentes, entendeu?",,,,,,,,,,,,
https://www.youtube.com/shorts/3fAQ2YTQAFU?feature=share,Pernambuco,"Heineken é minha cerveja preferida, se eu puder, eu só bebo ela. Por exemplo, eu tô num bato, mano, no Heineken, o cara chega, o garçom fala Irmão, acabou a Heineken, só tem Becks. Eu falo, tá gelada? Traga! Uma da manhã, o cara chega, irmão, acabou a Becks, só tem Itaipava. Tá gelada, irmão? Traga! Tá três horas da manhã, o cara, irmão, acabou a cerveja. Mas tem um litrão ali de velho barreiro. Eu falo, traga a conta! Ele fala, mas tá gelada. Eu falo, traga a garrava. Só alguma coisa pra acompanhar, senhor? Eu falo, um dorflex. Que eu conheço meus limites também.",,,,,,,,,,,,
https://www.youtube.com/shorts/GViN8mhp9oc?feature=share,Ceará,"Que é fresca, fresca, mas não fica frescando não Pois é, viu Tabosa, tem muita gente magra no mundo, né? Mas magra mesmo, só o palito, não é não? É, tu é doido, rapaz, mas tem muita gente magra Rapaz, olha, tem uma prima, Tabosa, que ela é tão magra, mas tão magra Que uma vez eu estourei o peito dela pensando que era espinha, olha É, taria Rapaz, também tem uma prima que é magra, mas é magra, Zantoni Bicha, ela é tão magra, Zantoni, que ela se deita na agulha e se cobre com a linha, olha",,,,,,,,,,,,
https://www.youtube.com/shorts/GY6CwWhIVlc?feature=share,Pernambuco,"E tem um episódio que há uns anos atrás o Anderson... Eu tomei uma bala sem querer. Sério mesmo. Ele deixou uma bala em cima da mesa e eu tomei sem querer porque eu pensei que fosse Engov. E aí perto da virada do ano o Anderson me chamou e fez. Adivinha o que eu trouxe aqui? Dois comprimidos. Eu fiz. Isso é Engov. Aí eu... Menino, mas aí o Anderson trouxe... Aí eu trouxe porque eu achei. A gente... Passando o tempo que a gente não passa virada junto, na hora da virada de ano a gente toma isso aqui e fica muito louco. Vai ser massa. Tá bom então. Não mostra pra ninguém. Se qualquer coisa alguém vir perguntar, você fala que é Engov. Quando eu desci e cheguei lá embaixo, tava o Anderson e o Rodrigo March conversando e o Rodrigo March olhando pra mão do Anderson com os comprimidos e falando Engov? E o Anderson sem reação. É amigo, é Engov. E aí teve uma hora que o Anderson se distraiu explicando olhando pra mim e o Rodrigo pegou o Engov e tomou com cerveja. Foi a última vez que eu vi o Rodrigo March nessa noite. Eu fiquei cuidando do Rodrigo a noite toda porque eu fiquei preocupado, né? Aí eu chegava nele e ele dizia Ô Rodrigo, e aí aquele Engov tá fazendo efeito já? Ele não achou que tu tá doido, é. Engov faz efeito só no dia seguinte. Eu, ah, é verdade. Aí o Anderson não fez efeito não e daqui a pouco vai fazer. E aí quando a gente voltou pra casa, aí tava um negócio meio estranho porque assim primeiro que o Rodrigo March tava dançando polidense num coqueiro. Mas parecia que não era ele que ele se grava o coqueiro aqui e ia tá, tá, tá.",,,,,,,,,,,,
https://www.youtube.com/shorts/qUl1yicT-U8?feature=share,Paraíba,"O bichinho tava triste rapaz, que eu dei de presente do aniversário uns fonezinho de ouvido daqueles, miudinho, nunca conseguiu usar porque o bluetooth não conecta, sabe? A cabeça a distância. É miserável, rapaz, o bichinho tem a cabeça... Inclusive, conheci a mãe dele, aí eu disse, foi normal, minha senhora. Ela disse, meu filho, até hoje quando eu espirro, eu me mijo. Perdeu a pressão do osso. Não siga não. Ela é mais frouxa que ter soldado sem arma, a mãe dele. Bola, a cabeça dele é tão grande que o sonho dele dura oito temporadas. Uma caça de papel.",,,,,,,,,,,,
https://www.youtube.com/shorts/WTmaFsja3Xo?feature=share,Ceará,"Estamos aqui na delegacia do delegado pra saber a respeito de uma investigação especial que a delegacia tá realizando. Vamos ver aqui com o delegado. E aí, doutor, que operação é essa? Ai, ai, ai, ai, ai, ai, seu Luiz, blá, blá, blá. E a bem, a gente recebeu uma ligação anônima, tá entendendo, de um desconhecido, fazendo denúncia que um pingoso estaria aprontando, tá entendendo, nos bares da cidade. Inclusive, eu tô com o nosso investigador disfarçado lá no local, fazendo a investigação.",,,,,,,,,,,,
https://www.youtube.com/shorts/qWwbwE0Ol7A?feature=share,Piauí,"Não cara, não fique zangado porque eu já tive na condição de pedir. Eu já fui o cara que pediu. Já fui lá no mercado falar, moço, preciso de uma passagem. É 90 reais. Me ajude, é um sonho que eu tenho de ir na televisão. Sai daqui, porra. E eu saio, vai morre filha da puta, vai morrer, porra. E hoje eu entendo que hoje eu tô na outra posição. Que é a posição de ter o dinheiro e não querer dar. Você me perguntar, eu não quero.",,,,,,,,,,,,
https://www.youtube.com/shorts/P__ct5qiJxs?feature=share,Paraíba,"Um momento da vida que gostaria de reviver? O tempo que eu era solteiro. Algo que detesta? O casamento. Quem é seu melhor amigo? Não tenho melhor amigo, eu casei. Não tenho amigo, na verdade. Se voltasse n tempo, pra que ano iria? Um ano antes de casas, porque eu não faria essa merda de novo. O maior mico que já pagou? Quando eu casei. Se ficasse rico, o que compraria primeiro? O meu divórcio. O que mais faz nos fins de semana? Brigar com minha mulher, discutir, muído, confusão. Qual o seu maior medo? Separar e casar de novo. Participaria do BBB? Não, que minha mulher não deixa. Um ídolo? Qualquer um que seja solteiro",,,,,,,,,,,,
https://www.youtube.com/shorts/dc6YEMMpC6o?feature=share,Bahia,"Pra comer o seu Valdir, eu falei, seu Valdir, quanto é que tá o pão? Três reais. Eu falei, se eu quero é um. Com suco limitado, cinco reais. Eu falei, como é seu Valdir? Com suco ilimitado. Eu falei, tá quase a tia, a Clara Viver. É ilimitado, as coisas é ilimitado. O suco você bebe à vontade. O suco tinha de duas cores. A que dava pra saber que era perto de alguma coisa semelhante a que a gente já viu. E a outra era perto de qualquer outra coisa inexistente. Eu falava, seu Valdir, o suco é de que? E ele falou, tangue com água da chuva. Tá perguntando demais. Aí já peguei o pão, já bagacei o pão daquele jeitão, a larica batendo. A gente que gosta de um negócio, né? Gente linda pra nada e eu comendo a porra toda daquele jeitão, não nada a pessoa do lado fala assim, seu vadio, isso aqui é uma perna de barata, é? Eu tava com o meu pão aqui, né? Eu falei, se eu não ver, não tem. Eu falei, se eu não ver, não tem.",,,,,,,,,,,,
https://www.youtube.com/shorts/sb77byuBJbc?feature=share,Piauí,"O campeonato interclasse que estava rolando. Sentei na arquibancada. Dessa vez não era goleiro, nem pega meu pau, nem nada. Sentei na arquibancada. No meu time, o time da minha sala, que estava jogando. Tinha o Oswaldinho. O Oswaldinho era o menino da escola que tinha 15 anos. Pesava 12 quilos. Ele era mago, a pessoa mais maga que eu já conheci. O apelido dele na escola era Louva a Deus sem Deus. Vocês tem noção. Ele era mago, muito. E no outro time tinha o Cleito. O Cleito era o menino da escola que tinha 28 anos. Fazia sexta série. Uma marca de facada na testa, ele tinha. Chegava na escola de moto e estacionava a moto dentro da sala durante a aula. E ninguém dizia nada. Chegava na sala. Descia a professora, Cleito chegou gente.",,,,,,,,,,,,
https://www.youtube.com/shorts/5yyvijghJek?feature=share,Ceará,"Piada de Matuto. Ah, que saudade do meu torrão. E a piada é a seguinte. O Matuto vai passando em frente uma emissora de rádio com um amigo e... Ei, compadre. Você que é aqui da capital. O que é aquilo ali, aquele negócio ali tão alto, hein? Ah, compadre. Não se espante, não. Aquilo ali é apenas uma antena. Mas uma antena, compadre, desse tamanho? Exatamente. Uma antena. Eita, compadre. Se a antena é desse tamanho, imagine o tamanho do rádio, né? Ah, compadre.",,,,,,,,,,,,
https://www.youtube.com/shorts/h0v61G5q8UY?feature=share,Ceará,"E o homem chega para o médico e... Doutor, eu tô com um problema. Por me falar que problema é esse? Eu vivo com a cabeça baixa, dou risada sozinho e não presto mais atenção em nada. Isso é grave, é doutor? Não, isso é WhatsApp.",,,,,,,,,,,,
https://www.youtube.com/shorts/vKOXN6KsU1w?feature=share,Bahia,"Na escola pública tem um momento que define o resto do dia do estudante, que é o recreio. Porque no recreio é servida a merenda. E o pessoal do colégio particular pode estar se questionando agora. Oxi, mas eu compro minha merenda. Mas na escola pública não existe a possibilidade de escolha. Existe somente a opção, se alimentar ou não. Com o que? Com o que foi oferecido. E isso gera certa revolta nos meninos, por bem e por mal. Porque às vezes é uma refeição interessante, entendeu? Um cachorro quente, o menino gosta. Um feijão tropeiro, porra, você ouve fogos. Feijão tropeiro, você não precisa nem ir lá ver o que é que está servindo. Você ouve, dessa lado dos professores, você ouve uma voz assim, lá do fundo, assim, ó. Aê, desgraça! É feijão tropeiro no dia. O pessoal da escola pública rindo aqui, ó. Pessoal da escola particular agora está pensando assim, nossa, feijão tropeiro? Às dez da manhã? Como assim? Não!",,,,,,,,,,,,
https://www.youtube.com/shorts/fBhjpYfLTJM?feature=share,Pernambuco,"Aeee! Eu ia falar que filha da puta, chega atrasado, deixa a porta aberta. Mas foi pra moça. Ah, porra, a gente lotou hoje mesmo, que legal. Motor... Ah, a Sanz Afiana aqui. Ó, e aí meu amigo, tudo bom? Vocês agora são passado. Como é seu nome aí, meu irmão? Pedro. Pedro é seu? Mas é um trauma né que vocês tem de comediante, caralho. Parece que todo show é o papel da Cinderela, tá ligado? O comediante vai escrachar todo mundo. É uma conversa normal. Vocês são namorados, noivos, Tinder? É mototaxi dela? A gente se conheceu no aplicativo. Qual? Ubermoto.",,,,,,,,,,,,
https://www.youtube.com/shorts/iH8jCs1HHWQ?feature=share,Ceará,"Qual é teu nome, nego véio? Guilherme. Guilherme, você da vida trabalha em que Guilherme? Investimento. Investimento? Que tipo de investimento é esse trabalho Guilherme? Tudo que der errado. Tudo que der errado? É uma ótima propaganda Guilherme, olha que do caralho. Qual foi o investimento que você fez que deu errado Guilherme? Eu emprestei dinheiro pra pessoa. Tu emprestou dinheiro pra pessoa? É a ghiota, o filho da puta, né cara? E a pessoa não pagou? Perfeito! Como é que é? Ele não gosta de comer cu? Como é que essa informação chegou em você mano? Olha o amigo aqui, ele não gosta de comer cu. Que negócio é esse? Tá manjando na rola do Guilherme. Eu já sei pra quem o Guilherme emprestou o dinheiro, já Guilherme.",,,,,,,,,,,,
https://www.youtube.com/shorts/Ixm8pZWELAE?feature=share,Pernambuco,"O Thundercats é outro desenho, cheio de referência, né? Pra mim, o Mumm-Ra era o mais... Que o Mumm-Ra era o vilão do Thundercats, que quando transformava... Mas era a abertura de um show de drag completo. Que ele, né? Vinha... Espíritos da noite, transformem essa forma decadente. Tinha uma voz meio assim, né? É imundo! Uma voz de quem fumou um derby. Mas se você pega esse mesmo texto, tira o volume, assiste essa abertura, bota uma voz de drag do plano negócio, que ele entra e vai... Tiga os espíritos do mal, caralho! Transforma essa forma decadente, que isso aqui tá o ó! Em Mumm-Ra! De vida eterna! Joga um leque pra ele, ele... Trá! Acabou! Abertura de show de drag.",,,,,,,,,,,,
https://www.youtube.com/shorts/Vg6V5omfSQ0?feature=share,Rio Grande do Norte,"É pelo nome da cidade, é S, S, São Gonçalo é o S. Macaíba tem um M, né? É que eu lembrei que tem um C também, não sei pra onde vai o C. Não é pra você, não é pro Ceará? Onde é que... Que cidade aqui perto é que o C tá? Ceará Mirim, é, o C é pra Ceará Mirim, plano C é o Ceará Mirim. O E vai pra Enxemóis. O V? Aí pra puta que pariu, né? Tô brincando, tô brincando, foi só pra ser agressivo. Graça, que graça, que graça. Pra quem eu fiz isso, né? Desculpa. Meu Deus. Esse aí é o P. E, e, e... PQP.",,,,,,,,,,,,
https://www.youtube.com/shorts/PSEKwaWXa5E?feature=share,Pernambuco,"E é complicado quando você casa pra organizar as finanças. É porque o gasto dela é o nosso e o nosso é o dela, entendeu? É o nosso gasto. Aí você tá querendo economizar, só que ela tá querendo comprar um jogo de copo novo. Faz visita. Não é nem pra você. Ela tá querendo economizar e ela tá querendo comprar um tapete pra sala. E o tapete tem a mesma função do chão, meu amigo. E o chão a gente já tem. A gente já tem chão lá em casa. A gente já tem.",,,,,,,,,,,,
https://www.youtube.com/shorts/41JSF21Zg5g?feature=share,Pernambuco,"O pessoal de 20 anos chega assim, ah, tá ficando velho, velho um caralho, porra, tô super nozão. E eu quero dar um recado pra essa galera de 20 anos que tá aqui, que é o seguinte, daqui a 20 anos, vocês vão estar onde eu estou. É esse lugar que vocês vão conseguir chegar. E daqui a 20 anos, eu vou conseguir chegar em qualquer lugar, porque idoso não paga mais passagem. É isso aí.",,,,,,,,,,,,
