video_url,brazilian_state,corrected_transcription,text_origin,specific_contexts,Os contextos específicos fornecidos fazem sentido? Alguma outra explicação poderia ser incluída?,punchlines,Os trechos selecionados realmente contribuem para a comicidade do texto? Há algum outro trecho que caiba ser destacado?,joke_explanation,A explicação está clara e bem fundamentada? Está coerente com os elementos do texto? De fato é isso que torna o texto engraçado? Que outra ideia poderia ser explicada?,fun,humor,nonsense,wit,irony,satire,sarcasm,cynicism,Os estilos cômicos atribuídos fazem sentido? Algum outro estilo deveria ser incluído?,Algum estilo cômico deveria ser removido?,annotator_ID
https://www.youtube.com/shorts/Tb3F37x7b7M?feature=share,Bahia,"16h30, Gugu chegava assim na casa da pessoa, a casa sem nada, Gugu falava assim, bora brincar da brincadeira de procurar o objeto. A pessoa falava assim, não Gugu, não Gugu, não Gugu. Que objeto, Gugu? Gugu falava assim, preocupa-se que vai ser um objeto fácil, começava a gravar, Gugu fazia assim, primeiro objeto, procura aí um husky siberiano. Eu tenho uma relação de amor e ódio com Gugu assim, porque eu tenho uma raiva de Gugu, mas era doido que Gugu fosse na minha casa, me encher de brinquedo. Porque Gugu só fazia isso na casa da pessoa, a pessoa com fome, Gugu toma e coma plástico.",Stand-up,"Gugu foi um apresentador, radialista, jornalista, empresário, ator, cantor e produtor brasileiro.",,"procura aí um husky siberiano.; mas era doido que Gugu fosse na minha casa, me encher de brinquedo. Porque Gugu só fazia isso na casa da pessoa, a pessoa com fome, Gugu toma e coma plástico.",,"O humorista faz uma crítica sutil e bem-humorada à forma como Gugu criava desafios quase impossíveis às pessoas que visitava, muitas vezes sem considerar sua condição. Ele também brinca com a maneira como o apresentador desdenhava, de forma involuntária, da fome dos participantes. Ainda assim, confessa que adoraria ter recebido a visita de Gugu, especialmente para ganhar brinquedos.",,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,,,5
https://www.youtube.com/shorts/9gozLF9CPH0?feature=share,Ceará,"Mulher, mulher, ei mulher, mulher! O que é homem? Isso é hora de me acordar no meio da noite? O que é que tu quer? O que é? Eu tô achando que tem um homem debaixo da cama. Que conversa é essa? Não tem nem em cima.",Programa humorístico,,,Que conversa é essa? Não tem nem em cima.,,"A mulher desdenha de seu marido, de maneira sarcástica, questionando sua masculinidade.",,Não,Não,Não,Sim,Não,Não,Sim,Não,,,5
https://www.youtube.com/shorts/gODMu9cnd9Y?feature=share,Sergipe,"E teve uma parada também na transição que eu tive que aprender a paquerar, menina. Não dá pra falar, e aí. Minha amiga falou assim, abusivo. Eu falei, pô, quer, eu não vou falar não. Se não eu ia me comprometer. Quero jantar com você. Macho tóxico!",Stand-up,,Acho que seria bom explicar o termo transição que o humorista se refere. ,"Minha amiga falou assim, abusivo.; Quero jantar com você. Macho tóxico!",,"O humorista fala sobre os desafios que teve em relação a flertes durante sua transição de gênero, e utiliza exemplos exagerados para destacar o quanto precisa ser cuidadoso para não ofender.",,Não,Sim,Sim,Não,Não,Não,Não,Sim,,,5
https://www.youtube.com/shorts/3Qbu4WSx4lA?feature=share,Pernambuco,"Os cabelos da nossa época dos anos 90, a gente ia pro colégio, era o que? Todo mundo já teve na escola, os amigos que tinham o que? Aqueles cabelos que eram completamente baixinhos e uma porra de um topetinho bem pequenininho aqui na frente aqui. Sabe? E tinha uns que eram mais ousados, que pegavam só esse pedacinho e pintavam de loiro. Achando que tava do caralho. Se você pegasse mais quatro, juntasse, era um grupo de pagode. Certo? E o pessoal dizia, não, porque nos anos 90 tinha muita banda de pagode. Nem tinha, era só cinco, o resto era só esses grupos de amigos. Aí, claro que esse penteado tinha tudo a ver com pagode, né? Porque esses meninos faziam o que? Se juntavam pra fazer esse corte num fundo de quintal, junto com a turma do pagode, sem compromisso nenhum. Só pra contrariar e sair na rua com esse jeito moleque.",Stand-up,"Fundo de Quintal, Turma do Pagode, Sem Compromisso, Só Pra Contrariar e Jeito Moleque são grupos musicais brasileiros.",,"E tinha uns que eram mais ousados, que pegavam só esse pedacinho e pintavam de loiro. Achando que tava do caralho. Se você pegasse mais quatro, juntasse, era um grupo de pagode.; Nem tinha, era só cinco, o resto era só esses grupos de amigos.;  Se juntavam pra fazer esse corte num fundo de quintal, junto com a turma do pagode, sem compromisso nenhum. Só pra contrariar e sair na rua com esse jeito moleque.",,"O humorista zoa aqueles que, na tentativa de demonstrar rebeldia, cortavam o cabelo bem baixo e deixavam apenas o topete pintado. Ele brinca que, se todos esses garotos se juntassem, pareceriam um grupo de pagode dos anos 90, época em que não havia tantos assim. No final, ele amarra a piada de forma criativa ao fazer um jogo de palavras com nomes de cinco grupos musicais brasileiros: Fundo de Quintal, Turma do Pagode, Sem Compromisso, Só Pra Contrariar e Jeito Moleque.",,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,,,5
https://www.youtube.com/shorts/GViN8mhp9oc?feature=share,Ceará,"Quer frescar, fresca, mas não fica frescando não. Pois é, viu Tabosa, tem muita gente magra no mundo, né? Mas magra mesmo, só o palito, não é não? É, tu é doido, rapaz, mas tem muita gente magra. Rapaz, olha, tem uma prima, Tabosa, que ela é tão magra, mas tão magra que uma vez eu estourei o peito dela pensando que era uma espinha, olha. É, taria. Rapaz, também tem uma prima que é magra, mas é magra, seu Antoin. Bicha, ela é tão magra, Zantoni, que ela se deita na agulha e se cobre com a linha, olha.",Programa humorístico,,,uma vez eu estourei o peito dela pensando que era uma espinha; que ela se deita na agulha e se cobre com a linha,,"Os personagem zombam suas primas que são muito magras. O primeiro diz que estorou o peito dela pois achou que era uma espinha, devido à desproporção com o resto do corpo. O outro dá a entender que sua prima é tão ""fina"" que deita numa agulha e se cobre com a linha. ","Acredito que ""devido à desproporção com o resto do corpo"" não esteja correto. Na minha opinião seria: devido ao pequeno tamanho, pois ela é muito magra. ",Não,Não,Sim,Sim,Sim,Não,Sim,Não,,,5
https://www.youtube.com/shorts/07lzHhv8q0I?feature=share,Sergipe,"Eu não concordo com as feministas, eu não concordo, eu não concordo quando elas dizem que tem que ter anticoncepcional pra homem. Minha gente, vamos botar mermo pra pensar, é? O homem vai pensar assim, nossa, tem que tomar minha pílula, senão alguém que não sou eu, vai ficar nove meses sem beber, vai engordar, vai ter uma criança que eu não vou tomar conta. Não, o homem não dá conta disso não. Agora se misturasse com cerveja... Pô, minha Heineken, minha pílulazinha.",Stand-up,,,"O homem vai pensar assim, nossa, tem que tomar minha pílula, senão alguém que não sou eu, vai ficar nove meses sem beber, vai engordar, vai ter uma criança que eu não vou tomar conta.; Agora se misturasse com cerveja... Pô, minha Heineken, minha pílulazinha.",,"O humorista critica a ideia de um anticoncepcional masculino, afirmando que os homens jamais assumiriam a responsabilidade de tomá-lo, já que poderiam deixar essa tarefa para as mulheres. Por fim, ironiza dizendo que, se a pílula pudesse ser tomada com cerveja, talvez até criassem carinho por ela.",,Não,Não,Não,Sim,Sim,Sim,Sim,Não,,,5
https://www.youtube.com/shorts/eujQ0_yRO9A?feature=share,Piauí,"Antigamente a criança não queria comer, a gente enganava a criança pra comer. Come, tá aqui o brócolis. Não, não quero brocólis. Sorvete neném, sorvete de coisa do Hulk. O menino já ia abrir a boca automático assim. Você enfiava o brócolis na boca do menino, ele mastigava. Sorvete né mamãe. Hoje em dia você não engana mais cara as crianças. A criança evoluiu de um jeito que não tem mais como você mentir e enganar ela pra poder ela parar de encher seu saco. Mas é cara, quem tem sobrinho, quem tem, sabe como é que é. Pra criança abusar pra botar um desenho aí. Mãe, mãe, bota o Pernalonga mãe, o Pernalonga, o Pernalonga, o Pernalonga, o Pernalonga. Aí você ligava a televisão, botava qualquer pato vei que tivesse passando. Aí meu filho, o Pernalonga, o Pernalonga, a criança ficava. Hoje em dia, ave maria. Eu quero Dora Aventureira, eu quero Dora Aventureira, bota Dora Aventureira, Dora Aventureira,  Dora Aventureira. Tu bota um desenho parecido, a Sônia Aventureira. Isso aí não é Dora! Não é Dora! A criança vira um cão. Dora aventureira!",Vídeo roteirizado,Hulk é um personagem verde de quadrinhos desenhado do gênero super-herói. Pernalonga é o personagem protagonista da série de TV animada Looney Tunes.,Incluíria contexto sobre Dora Aventureira: Dora Aventureira é um desenho infantil muito popular. ,"Sorvete neném, sorvete de coisa do Hulk.; A criança evoluiu de um jeito que não tem mais como você mentir e enganar ela pra poder ela parar de encher seu saco.; Aí você ligava a televisão, botava qualquer pato vei que tivesse passando. Aí meu filho, o perna longa, o Pernalonga, a criança ficava.;  Tu bota um desenho parecido, a Sônia Aventureira. Isso aí não é Dora! Não é Dora! A criança vira um cão.",,"O humorista brinca que, antigamente, era muito mais fácil enganar as crianças para fazê-las comer alimentos saudáveis, como convencer que o brócolis era o sorvete do Hulk. Mas, segundo ele, as crianças evoluíram e perderam a inocência de antes. Ele relembra que bastava colocar qualquer desenho de pato e dizer que era o Pernalonga, e a criança assistia quietinha, sem questionar. Hoje em dia, basta trocar um detalhe para a criança se revoltar. Se alguém tentar enganar com um desenho genérico como ""Sônia Aventureira"" no lugar de ""Dora, a Aventureira"", a criança logo percebe, esperneia e denuncia a farsa na hora.",,Sim,Sim,Não,Não,Não,Não,Não,Sim,,,5
https://www.youtube.com/shorts/WMYf4qWM1bs?feature=share,Pernambuco,"Eeeeee, tudo bem meu amigo? Tá tudo certinho? Vocês viram aí, ele me anunciou Wêlson, meu nome Wêlson. Como é seu nome meu irmão? Edmilson, fácil, nome fácil seu Edmilson. O que? Não, não bora juntar não. Não quero não juntar não. Ele tá querendo juntar nome. Tu acha que Wêlson precisa de juntar nome? Juntar Edmilson com Wilson. Eu não sei como é que dá não. Hã? Edwilson dá um nome horrível. Edmilson que teu nome também não é muito legal não. Edmilson É, é Eeeeee. Eu na frente tu atrás. Lá ele Lá ele, é, lá ele meu amigo. O D é mudo o D? Do Edmilson? É mudo. Tá bom, poderia imitar ele um pouquinho pra eu prosseguir o show?",Stand-up,,,Tu acha que Wêlson precisa de juntar nome?; Edwilson dá um nome horrível. Edmilson que teu nome também não é muito legal não.; Eu na frente tu atrás. ,,"O humorista interage com alguém da plateia e pergunta seu nome. Quando alguém sugere que ele combine o próprio nome com o do espectador, ele brinca dizendo que ""Edwilson"" soaria horrível. A piada ganha um novo tom quando outra pessoa comenta que, pela ordem dos nomes, Edmilson ficaria na frente e Wêlson atrás, levando a uma interpretação de duplo sentido.",,Sim,Sim,Não,Sim,Sim,Não,Não,Não,,,5
https://www.youtube.com/shorts/GFU7Uer0Z8A?feature=share,Alagoas,"O que? E o PA? Você tem dois? Uma menina e um? Gente, o... Menino! É piá? O nome aqui é piá? Então o menino é piá? Bom... Tá bom. Um pau amigo! Eu sei! Não dá pra entender não isso daqui! Se eu perguntar pra ela...",Stand-up,,,Tá bom. Um pau amigo!,,A humorista se surpreende com o fato do termo piá se referir a meninos naquela região. Depois faz um trocadilho divertido utilizando essa informação.,,Sim,Não,Não,Sim,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/ynrCEgQc5XQ?feature=share,Paraíba,"Aí tem três opções de show daqui pra frente, o médio, o leve e o pesado, vocês querem qual? Esse gordinho é bacana. Quantos anos esse gordinho tem? Quantos anos? 13 anos! A madeira tá enchendo de foiagem. É, uns pães demorados. Acaba a sair de dentro do chuveiro, opa mamãe. Tu vai aprender um monte de coisa nova hoje.",Stand-up,,Acredito que falar sobre o contexto que está no início de um show de stand-up e o humorista está interagindo com a plateia. ,Tu vai aprender um monte de coisa nova hoje.,,"O humorista brinca que a criança da plateia vai aprender muita coisa durante o stand-up, indicando que trará alguns tópicos ""avançados"" para aquele show.",,Sim,Não,Sim,Sim,Sim,Não,Não,Não,,"Eu removeria Ironia, não me parece ter esse estilo cômico. ",5
https://www.youtube.com/shorts/WcV38z0enlk?feature=share,Pernambuco,"Minha mãe é minha mãe, entendeu? Ela é a inovação. Ela me teve com 16 anos. Sabe o que é que os chineses fazem com 16 anos? Roupa da Zara. Somente. Olha, minha mãe com 16 anos era jovem aprendiz da Supernanny. Olha pra onde ela levou esse patamar. Ela é muito nova, ela. Eu acho que quando diziam pra ela, ó, bora fazer o pré-natal, ela pensava em escrever uma carta pro Papai Noel. Eu acho que ela não queria um filho, não. Ela queria uma bebê alive. E tem isso, né? Porque a bebê alive vem sem pai. Ela estudava em escola pública. E toda escola pública tem a grávida do ano. A gente sabe. É eleita. E minha mãe, ela queria, na verdade, ser a rainha do milho do ano. Mas aí ela escorregou no sabugo.",Stand-up,"Supernanny é um reality show que apresenta uma babá profissionalque dedica cada episódio a ajudar uma família cujos pais estão lutando com a criação dos filhos. Baby Alive é uma marca de bonecas que come, bebe, molha e em alguns casos bagunça e tem boca móvel.",Incluiria o contexto sobre a piada dos chineses.,"Roupa da Zara.; minha mãe com 16 anos era jovem aprendiz da Supernanny.; Eu acho que quando diziam pra ela, ó, bora fazer o pré-natal, ela pensava em escrever uma carta pro Papai Noel.; Ela queria uma bebê alive. E tem isso, né? Porque a bebê alive vem sem pai.; Mas aí ela escorregou no sabugo.",,"O humorista faz uma crítica sutil ao dizer que, enquanto os chineses de 16 anos fabricam roupas da Zara, sua mãe, na mesma idade, estava se tornando mãe. Brinca que ela era aprendiz da Supernanny desde cedo e, na sua inocência, achava que pré-natal tinha algo a ver com o Papai Noel. Ele ainda diz que, em vez de um bebê de verdade, ela queria apenas uma boneca Baby Alive, mas acabou ""escorregando no sabugo"" e engravidando.",,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,,,5
https://www.youtube.com/shorts/JkHR3LE5pS4?feature=share,Piauí,"Meus amigos, às vezes Deus deixa a gente se achar o melhor. Deus deixa a gente pensar que a gente é o maior. Pra quando a gente chegar lá em cima, ele mostra que tem um galeguinho melhor que a gente. Eu joguei essa bola numa habilidade, numa precisão, numa potência. Esse menino rebateu com uma ignorância. Tão grande que a terra parece que ficou em câmera lenta pra mim, cara. Eu juro pra vocês, eu joguei a bola e ele fez isso aqui, ó. Eu olhei pros meus amigos e tava todo mundo assim, ó.",Stand-up,,,"Pra quando a gente chegar lá em cima, ele mostra que tem um galeguinho melhor que a gente.;  Tão grande que a terra parece que ficou em câmera lenta pra mim, cara. ",,"O humorista diverte ao afirmar que sempre vai ter alguém melhor que nós, não importa o quanto nos achemos bons numa determinada tarefa. Para ilustrar, conta uma situação em que um menino devolveu sua bola com tanta força que, por um instante, ele teve a sensação de que o mundo entrou em câmera lenta.",,Sim,Sim,Sim,Não,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/uISDR9rXE3Q?feature=share,Piauí,"Em Campo Maior, fui fazer um show, eu contando as piadas e o povo saindo. Saia gente por um lado, saia gente por outro. Eu digo, meu, só ficou uma velha lá no fundo. A velhinha com um paninho na cabeça. Eu digo, a senhora está gostando, velhinha, muito obrigado. Ela disse, não, eu não tô tolerando. A questão é que eu sou doente dessa perna. E a menina que veio comigo saiu, agora... Só se ela voltar, porque eu nunca... Não, não, não.",Stand-up,,,"eu contando as piadas e o povo saindo.; Ela disse, não, eu não tô tolerando. A questão é que eu sou doente dessa perna. E a menina que veio comigo saiu, agora... Só se ela voltar, porque eu nunca",,"O humorista relembra um show em que a plateia foi saindo aos poucos, deixando claro que não estavam gostando. Quando percebeu que uma velhinha ainda permanecia, perguntou se ela estava gostando da apresentação. No entanto, foi surpreendido pela resposta: ela não ficou por interesse no show, mas porque tinha um problema na perna e aguardava a acompanhante voltar para ajudá-la a sair.",,Sim,Sim,Não,Não,Sim,Não,Sim,Não,,,5
https://www.youtube.com/shorts/243-aRIZJSw?feature=share,Rio Grande do Norte,"Seguimos viagem e eles começaram a falar, começaram a conversar entre eles dois lá e eu só ouvindo, e eles começaram a falar do que eles faziam pra ganhar dinheiro, sabe? Porque aqui era no caso, assalto mesmo, assim. Começaram a falar de assalto que tinha cometido, e eu travado ali no volante. Eles perceberam que eu tava nervoso, eu sentado no volante, eles olharam pra mim Irmão, fica tranquilo aí, fica de boa, eu sei que você tá nervoso aí pelo que a gente tá falando e aí não vai mentir pra vocês, a gente já falou aqui, a gente é do crime mesmo, a gente é isso que a gente faz mesmo, mas pode ficar tranquilo que hoje a gente tá de folga. Eu disse, não, eu tô nervoso não, pô, eu tô até feliz pela carga horária de vocês, terça-feira tá de folga eu trabalhando aqui. Hoje é bom.",Stand-up,,,"Porque aqui era no caso, assalto mesmo, assim.; a gente é do crime mesmo, a gente é isso que a gente faz mesmo, mas pode ficar tranquilo que hoje a gente tá de folga. Eu disse, não, eu tô nervoso não, pô, eu tô até feliz pela carga horária de vocês, terça-feira tá de folga eu trabalhando aqui. ",,"O humorista surpreende ao relatar uma situação inusitada vivida durante uma viagem. Sem saber, ele estava conversando com dois assaltantes, que, em determinado momento, revelaram que não o roubaram porque estavam de folga naquele dia, e ele até agradeceu por isso.",,Não,Sim,Não,Sim,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/dIftYAPYCCU?feature=share,Pernambuco,"Pra quem não conhece Fusca Azul, é uma brincadeira muito sadia, que a gente brincava da seguinte maneira. Você estava na rua com algum amigo seu, tá passando um Fusca Azul na rua. Se você visse primeiro do que ele, você tinha autorização, homologado, autoridades competentes, assinado, que você podia agredir seu amigo. Pra que Flávio? Para nada. Aí você ficava o que? Parecendo um colecionador hippie na rua procurando os Fusca Azul. Eu sempre fui o que apanhava. Uma vez na vida, eu vi primeiro, uma, única. Foi saindo do supermercado, o Fusca Azul entrando no estacionamento. Eu agora, um caralho, foda-se, ninguém vai ver Fusca Azul, pau! Não gostou não. Ficou rei, pô, que isso? Tu tá doido? Eu falei, é uma brincadeira, vó.",Stand-up,,,"Se você visse primeiro do que ele, você tinha autorização, homologado, autoridades competentes, assinado, que você podia agredir seu amigo.; Parecendo um colecionador hippie na rua procurando os Fusca Azul. Eu sempre fui o que apanhava.; Eu falei, é uma brincadeira, vó.",,"O humorista relembra a brincadeira ""Fusca Azul"", em que quem avistasse primeiro um fusca azul tinha o direito de bater no outro. O problema é que ele sempre apanhava. Até que, uma única vez, finalmente conseguiu ver o carro primeiro. O único detalhe é que ele não bateu em um amigo, mas sim em sua vó, que não gostou muito da brincadeira.",,Sim,Sim,Não,Sim,Sim,Não,Não,Não,,Sagacidade,5
https://www.youtube.com/shorts/SkuS-RwsBY0?feature=share,Pernambuco,"Ele é o personagem mais odiado da academia do mundo aí. Que é aquele que fica na máquina, mexendo no celular. Porra, cara, aí uma fila esperando, né? Ele malhar, ele tá lá, no celular. Até que alguém tem coragem e vai pra lá, né? Então, falta muito aí, irmão? E ele é profissional. Porque nessa hora ele percebe que o pessoal tá com raiva dele e finge que tava contando o tempo. E aí, irmão, falta muito? Ele, 28, 29, 30. A última. Termina de treinar. Agora sim, eu entendo esse pessoal. Eu tenho uma empatia com esse pessoal que fica mexendo no celular. Muita gente não sabe, mas ele tá ali, porra, observando a academia. Anotando coisas, tendo ideias. Pra depois de tudo, ele fazer um texto de stand-up e vir aqui, contar.",Stand-up,,,"Porque nessa hora ele percebe que o pessoal tá com raiva dele e finge que tava contando o tempo.; Ele, 28, 29, 30. A última.; Pra depois de tudo, ele fazer um texto de stand-up e vir aqui, contar.",,"O humorista brinca que aquelas pessoas que ficam nas máquinas da academia mexendo no celular são verdadeiras profissionais em atrasar os outros, chegando até a fingir que estão contando o tempo de descanso. No entanto, no final, ele revela sentir empatia por elas, pois já fez exatamente a mesma coisa, aproveitando seu tempo para anotar ideias, transformando a piada em uma experiência metalinguística.",,Não,Sim,Não,Sim,Não,Não,Sim,Não,Eu acredito que ironia se encaixe com o final do texto. ,,5
https://www.youtube.com/shorts/quuymNrgyI4?feature=share,Piauí,"Quanto mais velha ela fica, mais grossa ela fala. Quanto mais velho ele fica, mais fino ele fala. Você pode prestar atenção. Vó, tá fazendo o quê? Tô cuidando dos meninos aqui. Vô, onde é que fica o Manaus Plaza? Rapaz, tu pega bem por aqui, chega bem rapidinho. Ele fala assim, né fininho? E eu, vó, não vai andar de bicicleta. Eu vou. Pegou a bicicleta e saiu empurrando. Deu dois minutos e ela voltou. Empurrando o pneu e vinha torto arrastando. O oi roxo. Faltando três dentes na chapa da veia. Eu digo, meu Deus do céu. Vó, a senhora caiu. Ela disse, meu filho, meu peito enrolou no pedal aqui. Vovó. Bota o peito no bolso. Vovó envelheceu, o peito desceu um pouquinho. Outubro Rosa era eu que levava o peito dela na clínica. Botava aqui, ó.",Stand-up,Outubro Rosa é um movimento internacional de conscientização para o controle do câncer de mama.,,"Tô cuidando dos meninos aqui.; Rapaz, tu pega bem por aqui, chega bem rapidinho. Ele fala assim, né fininho?;  O oi roxo. Faltando três dentes na chapa da veia.; eu peito enrolou no pedal aqui. Vovó. Bota o peito no bolso. Vovó envelheceu, o peito desceu um pouquinho. Outubro Rosa era eu que levava o peito dela na clínica. ",,"O humorista brinca que, com o passar dos anos, as mulheres vão falando mais grosso, enquanto os homens vão afinando a voz, e encena um exemplo hilário disso. Em seguida, descreve uma cena inusitada envolvendo sua avó teimosa, que insistiu em andar de bicicleta e acabou se machucando feio, ficou com o olho roxo, o dente quebrado e o peito tão caído que acabou ""enrolado no pedal"". Para completar, ironiza que, no Outubro Rosa, era ele quem levava o peito da avó até a clínica para fazer o exame de câncer de mama.",,Sim,Sim,Sim,Sim,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/b_W8eDJH0Qc?feature=share,Ceará,"Ei, o senhor tá lavando Fusca, é? Não, eu tô aguando, quer pra ver se ele cresce e vira uma Kombi.",Programa humorístico,Fusca e Kombi são modelos de automóveis.,Incluiria que são modelos de automóveis da mesma marca e com algumas semelhanças no estilo. ,"Não, eu tô aguando, quer pra ver se ele cresce e vira uma Kombi.",,"O texto apresenta uma situação onde alguém responde, de maneira sarcástica, que não está lavando o carro e sim regando o carro para que ele cresça.",,Não,Não,Sim,Sim,Sim,Não,Sim,Não,,,5
https://www.youtube.com/shorts/tqbOlRT60d8?feature=share,Piauí,"Tudo ao contrário, tudo ficando muito diferente. O sinal no Brasil, hoje em dia, ele mudou o sentido, porque o verde é pra andar, o amarelo pra tomar cuidado, o vermelho pra parar. Depois da meia-noite no Brasil, quem é que para no vermelho? Vou parar um caralho que eu vou parar aqui. Vão me assaltar aqui, quebrar meu ouvido com tijolo, vão me assaltar. Vou ultrapassar, ah, vai levar multa. Legítima defesa, eu alego. Quando tá no verde, agora as pessoas não estão mais indo. Porque eles ficam pensando, tem alguém passando o vermelho de lá. Vai bater em mim. Agora o ladrão tá esperando no verde, agora. Trocou tudo, não há escapatória.",Stand-up,,,"Depois da meia-noite no Brasil, quem é que para no vermelho? Vou parar um caralho que eu vou parar aqui. Vão me assaltar aqui, quebrar meu ouvido com tijolo, vão me assaltar.; ah, vai levar multa. Legítima defesa, eu alego. ; Porque eles ficam pensando, tem alguém passando o vermelho de lá. Vai bater em mim. Agora o ladrão tá esperando no verde, agora. Trocou tudo, não há escapatória.",,"O humorista subverte o sentido das cores do semáforo no Brasil, indicando que após a meia noite é perigoso permanecer parado no sinal vermelho. Além disso, usa do exagero e do absurdo pra exemplificar essa situação. ",,Não,Sim,Sim,Não,Não,Sim,Não,Sim,,,5
https://www.youtube.com/shorts/8SXyzZ0elF0?feature=share,Alagoas,"Vou vir almoçar aqui com o senhor. Aí eu, coisa boa. Aí tem uma moça que trabalha lá, era a Quitéria. Aí eu, ô Quitéria, o menino veio almoçar aqui. Pega uma galinha dessa, que ele tinha uma granja assim. Pega uma galinha dessa e vamos fazer uma galinhada. Aí a Quitéria, o senhor quer que eu mate, é? Ele: não, dê uma surra e solte. Véio grosso do caralho, meu irmão.",Podcast,,,"Ele: não, dê uma surra e solte.",,"O humorista conta uma história em que seu avô responde ironicamente à trabalhadora que perguntou, inocentemente, se precisava matar a galinha para fazer a galinhada. ",,Não,Não,Não,Não,Sim,Não,Sim,Não,,,5
https://www.youtube.com/shorts/eKe579L1mfA?feature=share,Pernambuco,"O amor eu acho que é um apelido clichê, né? Eu acho que muita gente usa o amor, paixão... Não, vida eu acho pesado. Dá até pra usar, mas eu acho que o casal tem que ter uma história que valida a utilização do apelido vida. Não dá pra você chamar de vida qualquer pessoa. Eu saí com um cara que no segundo encontro ele me chamou de vida. Segundo. Ele, vida, pega um copo d'água ali pra mim. Eu fiz, nossa, adivinha quem não vai tá mais na sua vida? Eu, Camila, eu fugi. Sabe aqueles arpão do Batman que ele solta aqui? Ele voltou me procurando na sala, achou só a água da minha chuca no chão. Gente! É isso, gente. Sumiu, foi embora.",Stand-up,,,"adivinha quem não vai tá mais na sua vida? Eu.; Sabe aqueles arpão do Batman que ele solta aqui? Ele voltou me procurando na sala, achou só a água da minha chuca no chão.",,"O humorista comenta sobre os apelidos carinhosos usados entre casais, como ""amor"" e ""paixão"", destacando especialmente ""vida"", que, para ele, só faz sentido quando o casal já tem uma longa história juntos. Ele então relembra um episódio inusitado em que um rapaz, com quem conhecia há apenas dois dias, o chamou de ""vida"". Sentindo-se desconfortável, ele brinca que desapareceu da vida do sujeito tão rápido quanto o Batman acionando seu arpão para fugir. No fim, ele diz que a única coisa que restou foi a água do rapaz no chão.",,Não,Sim,Não,Não,Sim,Não,Sim,Sim,,,5
https://www.youtube.com/shorts/QjQgiIpu-nY?feature=share,Pernambuco,"O Tinder, de verdade, ele tem o seu serviço, né? Ele tá pra diminuir a sua... Quando o cara termina o namoro, ele tá se achando. Ele tá ali pra lhe encaixar onde você merece. Porque no começo, ele vai lá, né? Começa com frescura. Essa aqui não, essa aqui não. Aí ninguém vai ali curtindo. Aí você vai ficando desesperado, né? Aí você começa a curtir todo mundo. Teve um dia, gente, que eu tava tão desesperado que eu curti uma menina. Que a foto dela era um cachorro. Eu não sabia nem se era fêmea. Dei super like.",Stand-up,"Tinder é um aplicativo de relacionamento. O Tinder usa um sistema de ""double opt-in"" em que ambos os usuários devem gostar um do outro antes de poderem trocar mensagens.",,Que a foto dela era um cachorro. Eu não sabia nem se era fêmea. Dei super like.,,"O humorista conta, de forma engraçada, que é comum os homens recorrerem ao Tinder após um término em busca de um novo relacionamento. Ele então narra uma cena inusitada em que, desesperado, acabou dando super like em uma garota que tinha uma foto com um cachorro, sem nem saber se ela era realmente mulher.",,Sim,Sim,Não,Sim,Não,Não,Não,Não,,,5
https://www.youtube.com/shorts/NseEwI2ZSDI?feature=share,Piauí,"Porque lá em São Paulo eu vejo os carros batidos, as pessoas, elas veem o acidente e falam Meu Deus, ainda bem que não fui eu, e vai embora a pessoa. No interior não, no interior parece que baixa o instinto jornalístico na pessoa, né? Você vê, você pode estar atrasado de bicicleta, o acidente aconteceu, você está passando e faz Meu Deus, não acredito nisso. A mãozinha para trás, né? Sempre tem um curioso que chegou primeiro e a gente pergunta para o curioso, né? Foi o que isso aí, hein? Foi o que? Aí o cara responde aquilo que você está vendo Bateu, ó, o carro.",Stand-up,,,"Meu Deus, ainda bem que não fui eu, e vai embora a pessoa.; no interior parece que baixa o instinto jornalístico na pessoa, né?; A mãozinha para trás, né?; Foi o que isso aí, hein? Foi o que? Aí o cara responde aquilo que você está vendo Bateu, ó, o carro.",,"O humorista faz uma comparação divertida entre as reações de pessoas da cidade grande e do interior diante de um acidente. Ele sugere que os moradores de grandes centros tendem a ser mais egoístas, simplesmente agradecendo por não terem sido as vítimas e seguindo seu caminho. Já os do interior, por serem naturalmente mais curiosos, não apenas param para olhar, mas também fazem questão de dissecar cada detalhe do ocorrido, buscando todas as informações possíveis sobre o acidente.",,Sim,Sim,Não,Não,Não,Não,Sim,Sim,,Não acho que sarcasmo se inclui,5
